Date,^GSPC,^FTSE,^N225,EEM,GC=F,TLT,GBPUSD=X,JPY=X
2009-09-03,4624280000.0,965052400.0,117500000.0,53720900.0,55.0,2703800.0,0.0,0.0
2009-09-04,4097370000.0,938072800.0,131300000.0,58976200.0,75.0,3643000.0,0.0,0.0
2009-09-07,,762580200.0,97100000.0,,,,0.0,0.0
2009-09-08,5235160000.0,1104404400.0,118000000.0,59862900.0,90.0,2468900.0,0.0,0.0
2009-09-09,5202550000.0,913778900.0,140800000.0,67098400.0,84.0,3182400.0,0.0,0.0
2009-09-10,5191380000.0,1108534200.0,133400000.0,58466700.0,51.0,4417300.0,0.0,0.0
2009-09-11,4922600000.0,1012630100.0,189300000.0,45286800.0,198.0,4826200.0,0.0,0.0
2009-09-14,4979610000.0,707999300.0,121800000.0,36747500.0,91.0,2119500.0,0.0,0.0
2009-09-15,6185620000.0,880588100.0,101300000.0,61595600.0,118.0,2187900.0,0.0,0.0
2009-09-16,6793530000.0,1133393000.0,136800000.0,80170500.0,92.0,3732300.0,0.0,0.0
2009-09-17,6668110000.0,1020059900.0,144700000.0,76626800.0,48.0,2832000.0,0.0,0.0
2009-09-18,5607970000.0,1596938600.0,174500000.0,66818800.0,26.0,2813300.0,0.0,0.0
2009-09-21,4615280000.0,957357100.0,,78144500.0,26.0,3050200.0,0.0,0.0
2009-09-22,5246600000.0,796945500.0,,46286700.0,67.0,2068000.0,0.0,0.0
2009-09-23,5531930000.0,1012734000.0,,72549000.0,212.0,5712000.0,0.0,0.0
2009-09-24,5505610000.0,1161742300.0,168400000.0,93478600.0,123.0,4658400.0,0.0,0.0
2009-09-25,4507090000.0,972278200.0,141600000.0,61306900.0,70.0,3854500.0,0.0,0.0
2009-09-28,3726950000.0,925739600.0,159300000.0,52268400.0,6999.0,4263300.0,0.0,0.0
2009-09-29,4949900000.0,906053800.0,135700000.0,42189900.0,5742.0,3123200.0,0.0,0.0
2009-09-30,5998860000.0,1216010800.0,121100000.0,147148900.0,1393.0,2744800.0,0.0,0.0
2009-10-01,5791450000.0,1109157300.0,134900000.0,107061100.0,213.0,5754400.0,0.0,0.0
2009-10-02,5583240000.0,1337511400.0,165200000.0,73683200.0,247.0,4827700.0,0.0,0.0
2009-10-05,4313310000.0,934716900.0,145000000.0,73828900.0,180.0,2910100.0,0.0,0.0
2009-10-06,5029840000.0,1041875400.0,154700000.0,80646200.0,180.0,3936200.0,0.0,0.0
2009-10-07,4238220000.0,926710300.0,175600000.0,51404500.0,180.0,3591000.0,0.0,0.0
2009-10-08,4988400000.0,1182270200.0,139200000.0,62070300.0,160.0,5871600.0,0.0,0.0
2009-10-09,3763780000.0,930745000.0,154900000.0,54136800.0,175.0,8135900.0,0.0,0.0
2009-10-12,3710430000.0,779456100.0,,38014600.0,209.0,1939700.0,0.0,0.0
2009-10-13,4320480000.0,1120979200.0,132500000.0,58368400.0,183.0,2886500.0,0.0,0.0
2009-10-14,5406420000.0,1217384100.0,162100000.0,96043000.0,140.0,5421000.0,0.0,0.0
2009-10-15,5369780000.0,1109682700.0,148400000.0,72494700.0,179.0,3736900.0,0.0,0.0
2009-10-16,4894740000.0,1178422600.0,152400000.0,72392900.0,76.0,3716800.0,0.0,0.0
2009-10-19,4619240000.0,827031100.0,139600000.0,60428800.0,157.0,3163800.0,0.0,0.0
2009-10-20,5396930000.0,1072976900.0,139200000.0,84292300.0,231.0,2912400.0,0.0,0.0
