Date,0
2018-01-01,100.0
2018-01-02,100.36371265061874
2018-01-03,100.89647386020548
2018-01-04,101.53324087160362
2018-01-05,102.05003608051551
2018-01-08,102.01327605057544
2018-01-09,101.91059464241074
2018-01-10,101.72458519511645
2018-01-11,101.8114386287996
2018-01-12,102.28711678090656
2018-01-15,102.51948304686873
2018-01-16,102.63198717917679
2018-01-17,102.86995874887899
2018-01-18,102.60751668329856
2018-01-19,102.93436290989297
2018-01-22,103.08939330917117
2018-01-23,103.75922461919455
2018-01-24,103.63546743446341
2018-01-25,103.72630743809925
2018-01-26,104.02385372459055
2018-01-29,103.36202026906265
2018-01-30,102.14786635187984
2018-01-31,102.25026488126949
2018-02-01,102.13848752038484
2018-02-02,100.88814886979667
2018-02-05,98.96567006178667
2018-02-06,98.0123029895221
2018-02-07,97.50796970368181
2018-02-08,96.14286415998592
2018-02-09,95.90019748105941
2018-02-12,96.64127055557304
2018-02-13,96.85326091172153
2018-02-14,97.55360627374483
2018-02-15,98.34904174475754
2018-02-16,98.76284582215554
2018-02-19,98.91663294509088
2018-02-20,98.07374696917599
2018-02-21,98.0080400031963
2018-02-22,97.7694186964477
2018-02-23,98.46716357934726
2018-02-26,99.2005401552612
2018-02-27,98.44381408584285
2018-02-28,97.75896580141813
2018-03-01,96.78217631663743
2018-03-02,96.32804847579685
2018-03-05,96.37651809387383
2018-03-06,97.29635567323841
2018-03-07,97.04075178944622
2018-03-08,97.43061100548692
2018-03-09,98.01742788528932
2018-03-12,98.47167500170603
2018-03-13,98.2803723033158
2018-03-14,98.29528794357685
2018-03-15,98.10954705794485
2018-03-16,97.91869559356174
2018-03-19,97.05198321668453
2018-03-20,97.18452039986909
2018-03-21,97.3107906074298
2018-03-22,96.69168166895456
2018-03-23,95.28346316470744
2018-03-26,96.27255713951084
2018-03-27,96.59198481359486
2018-03-28,96.11225624612601
2018-03-29,96.93822718150294
2018-03-30,97.11164155041399
2018-04-02,96.64297009789567
2018-04-03,96.51828954572655
2018-04-04,96.86313442950387
2018-04-05,97.4473142227015
2018-04-06,96.89189141946441
2018-04-09,97.23320872902389
2018-04-10,98.12309605956573
2018-04-11,98.27690761687558
2018-04-12,98.01109806084567
2018-04-13,98.13534460869661
2018-04-16,98.27074873172073
2018-04-17,98.63226227048949
2018-04-18,99.08462531617315
2018-04-19,98.69924285385898
2018-04-20,98.05049091540266
2018-04-23,97.72988152104601
2018-04-24,97.7266815762283
2018-04-25,97.31940861531146
2018-04-26,97.96189313635705
2018-04-27,98.50768950241518
2018-04-30,98.07167736567817
2018-05-01,97.87740078849282
2018-05-02,97.50814323345736
2018-05-03,97.47986151873022
2018-05-04,97.94678696282178
2018-05-07,97.7633237955248
2018-05-08,97.82746235699732
2018-05-09,98.0360051103011
2018-05-10,99.03305215478234
2018-05-11,99.20578015422899
2018-05-14,99.19336714137818
2018-05-15,98.25630796858475
2018-05-16,98.48114161460487
2018-05-17,98.37477270245579
2018-05-18,98.435385402021
2018-05-21,98.84526957114636
2018-05-22,98.81146825264453
2018-05-23,98.53755651242054
2018-05-24,98.17964262654358
2018-05-25,98.27522869547172
2018-05-28,98.34385450905644
2018-05-29,97.64807165704656
2018-05-30,97.55496916917674
2018-05-31,97.58606610202733
2018-06-01,97.87545929177982
2018-06-04,98.48822133477998
2018-06-05,98.40291959870736
2018-06-06,98.8613186913329
2018-06-07,98.96004452109679
2018-06-08,98.71146987104899
2018-06-11,98.86392244437255
2018-06-12,98.88046823401969
2018-06-13,98.78837593152566
2018-06-14,98.89273062233698
2018-06-15,98.08801476641422
2018-06-18,97.74873647169339
2018-06-19,97.14846590928835
2018-06-20,97.18315900119975
2018-06-21,96.87517766418895
2018-06-22,97.24374917362809
2018-06-25,96.33222393862397
2018-06-26,96.25158742885988
2018-06-27,96.02697432365784
2018-06-28,96.08210228394081
2018-06-29,96.37542770180019
2018-07-02,95.75120338628221
2018-07-03,95.94203933852403
2018-07-04,95.84323829021329
2018-07-05,96.05130672731056
2018-07-06,96.63517554270695
2018-07-09,97.41484902290843
2018-07-10,97.51824005643212
2018-07-11,96.57828646524993
2018-07-12,97.38104462019349
2018-07-13,97.76511849992816
2018-07-16,97.46003350051082
2018-07-17,97.58302263856943
2018-07-18,97.64880580126096
2018-07-19,97.36245189957563
2018-07-20,97.28222225507886
2018-07-23,96.62935616793864
2018-07-24,97.1919525915604
2018-07-25,97.6696083592778
2018-07-26,97.31741150127213
2018-07-27,97.3627476068757
2018-07-30,97.02222078068029
2018-07-31,97.45200775335444
2018-08-01,97.11733538468206
2018-08-02,96.55364033293839
2018-08-03,96.94201659897126
2018-08-06,96.72205060545326
2018-08-07,97.0295127677558
2018-08-08,97.17091142649443
2018-08-09,96.97301713320353
2018-08-10,96.20486513703199
2018-08-13,95.0518115742112
2018-08-14,95.53900355565251
2018-08-15,94.51637207066076
2018-08-16,94.70929041477446
2018-08-17,95.0975430935144
2018-08-20,95.43345917445237
2018-08-21,95.64771842220053
2018-08-22,96.15198514175488
2018-08-23,95.83960897003995
2018-08-24,96.68192152070884
2018-08-27,97.10545065720304
2018-08-28,97.11360574260787
2018-08-29,97.16415088055577
2018-08-30,96.81140382989143
2018-08-31,96.57596133631368
2018-09-03,96.53197396071886
2018-09-04,95.81032387145466
2018-09-05,95.31848592666432
2018-09-06,95.2371555598179
2018-09-07,94.58800247900405
2018-09-10,94.62824484527569
2018-09-11,94.97370686966653
2018-09-12,95.31637046523022
2018-09-13,95.66528353159038
2018-09-14,95.91710671678572
2018-09-17,95.69452318796841
