Date,^GSPC,^FTSE,^N225,EEM,GC=F,TLT,GBPUSD=X,JPY=X
2018-09-12,2888.919921875,7313.39990234375,22604.609375,35.23430252075195,1204.699951171875,99.54737854003906,1.3015578985214233,111.60700225830078
2018-09-13,2904.179931640625,7281.60009765625,22821.3203125,35.71044158935547,1202.0,99.69802856445312,1.3045463562011719,111.22000122070312
2018-09-14,2904.97998046875,7304.0,23094.669921875,35.676422119140625,1195.0,99.220947265625,1.311131477355957,112.01200103759766
2018-09-17,2888.800048828125,7302.10009765625,,35.35334777832031,1199.699951171875,99.220947265625,1.307326316833496,111.9530029296875
2018-09-18,2904.31005859375,7300.2001953125,23420.5390625,35.69343948364258,1196.800048828125,98.1831283569336,1.3146305084228516,111.69000244140625
2018-09-19,2907.949951171875,7331.10009765625,23672.51953125,36.186580657958984,1202.199951171875,97.59728240966797,1.3168463706970215,112.2770004272461
2018-09-20,2930.75,7367.2998046875,23674.9296875,36.58620071411133,1206.199951171875,98.04920959472656,1.3141123056411743,112.31700134277344
2018-09-21,2929.669921875,7490.2001953125,23869.9296875,36.756248474121094,1196.199951171875,98.00738525390625,1.327087163925171,112.49500274658203
2018-09-24,2919.3701171875,7458.39990234375,,36.339630126953125,1199.300048828125,97.75627899169922,1.30804443359375,112.52400207519531
2018-09-25,2915.56005859375,7507.60009765625,23940.259765625,36.48417663574219,1200.0,97.6558609008789,1.311733365058899,112.78600311279297
2018-09-26,2905.969970703125,7511.5,24033.7890625,36.560691833496094,1194.0,98.34212493896484,1.3179919719696045,112.96900177001953
2018-09-27,2914.0,7545.39990234375,23796.740234375,36.73923873901367,1182.300048828125,98.4090805053711,1.3172800540924072,112.7040023803711
2018-09-28,2913.97998046875,7510.2001953125,24120.0390625,36.492671966552734,1191.5,98.14964294433594,1.3078734874725342,113.35700225830078
2018-10-01,2924.590087890625,7495.7001953125,24245.759765625,36.50117874145508,1187.0999755859375,97.4290542602539,1.3039000034332275,113.7959976196289
2018-10-02,2923.429931640625,7474.60009765625,24270.619140625,36.04203414916992,1202.4000244140625,98.02464294433594,1.3043591976165771,113.94599914550781
2018-10-03,2925.510009765625,7510.2998046875,24110.9609375,35.74446105957031,1198.300048828125,96.32186889648438,1.2981956005096436,113.5770034790039
2018-10-04,2901.610107421875,7418.2998046875,23975.619140625,34.8516960144043,1197.199951171875,95.64239501953125,1.294062852859497,114.48600006103516
2018-10-05,2885.570068359375,7318.5,23783.720703125,34.72416687011719,1201.199951171875,94.82036590576172,1.3024225234985352,113.89399719238281
2018-10-08,2884.429931640625,7233.2998046875,,34.775169372558594,1184.4000244140625,94.50165557861328,1.31271493434906,113.71499633789062
2018-10-09,2880.340087890625,7237.60009765625,23469.390625,34.64763259887695,1187.199951171875,95.45785522460938,1.309311866760254,113.09700012207031
2018-10-10,2785.679931640625,7145.7001953125,23506.0390625,33.618831634521484,1189.300048828125,95.19786071777344,1.3157029151916504,112.99800109863281
2018-10-11,2728.3701171875,7006.89990234375,22590.859375,33.27873229980469,1223.5,96.35539245605469,1.3206725120544434,112.09200286865234
2018-10-12,2767.1298828125,6995.89990234375,22694.66015625,34.256526947021484,1218.0999755859375,96.01988220214844,1.3234164714813232,112.08000183105469
2018-10-15,2750.7900390625,7029.2001953125,22271.30078125,33.89091491699219,1226.4000244140625,95.97793579101562,1.3103927373886108,112.19200134277344
2018-10-16,2809.919921875,7059.39990234375,22549.240234375,34.74116897583008,1227.300048828125,96.1960220336914,1.315477967262268,111.84100341796875
2018-10-17,2809.2099609375,7054.60009765625,22841.119140625,34.3160400390625,1223.699951171875,95.62559509277344,1.318721890449524,112.34200286865234
2018-10-18,2768.780029296875,7027.0,22658.16015625,33.41477966308594,1226.5,95.59207153320312,1.3104442358016968,112.62799835205078
2018-10-19,2767.780029296875,7049.7998046875,22532.080078125,33.72936248779297,1225.300048828125,95.38240051269531,1.3024225234985352,112.18499755859375
2018-10-22,2755.8798828125,7042.7998046875,22614.8203125,34.094970703125,1221.199951171875,95.25658416748047,1.3065404891967773,112.4800033569336
2018-10-23,2740.68994140625,6955.2001953125,22010.779296875,33.720863342285156,1233.4000244140625,95.55851745605469,1.2965964078903198,112.75700378417969
2018-10-24,2656.10009765625,6963.0,22091.1796875,32.632545471191406,1227.800048828125,96.2799072265625,1.2981280088424683,112.44400024414062
2018-10-25,2705.570068359375,7004.10009765625,21268.73046875,33.2617301940918,1229.0999755859375,95.87728118896484,1.2888258695602417,112.01200103759766
2018-10-26,2658.68994140625,6939.60009765625,21184.599609375,32.879112243652344,1232.5,96.45608520507812,1.2824623584747314,112.3499984741211
2018-10-29,2641.25,7026.2998046875,21149.80078125,32.3094482421875,1224.5,96.23796081542969,1.2831040620803833,111.90799713134766
2018-10-30,2682.6298828125,7035.89990234375,21457.2890625,32.938636779785156,1222.5999755859375,95.75982666015625,1.2802459001541138,112.3239974975586
2018-10-31,2711.739990234375,7128.10009765625,21920.4609375,33.29573440551758,1212.300048828125,95.27330780029297,1.2708903551101685,113.052001953125
2018-11-01,2740.3701171875,7114.7001953125,21687.650390625,34.486087799072266,1236.0,95.36161804199219,1.276943564414978,112.85099792480469
2018-11-02,2723.06005859375,7094.10009765625,22243.66015625,34.70714569091797,1230.9000244140625,94.17603302001953,1.3003731966018677,112.71499633789062
2018-11-05,2738.31005859375,7103.7998046875,21898.990234375,34.80067825317383,1229.800048828125,94.5459976196289,1.3005592823028564,113.13899993896484
2018-11-06,2755.449951171875,7040.7001953125,22147.75,34.74116897583008,1223.800048828125,94.48712921142578,1.3058068752288818,113.24600219726562
2018-11-07,2813.889892578125,7117.2998046875,22085.80078125,35.39585494995117,1226.199951171875,94.61322021484375,1.3112518787384033,113.36299896240234
2018-11-08,2806.830078125,7140.7001953125,22486.919921875,34.47758483886719,1222.9000244140625,94.60484313964844,1.3128528594970703,113.5469970703125
2018-11-09,2781.010009765625,7105.2998046875,22250.25,33.839900970458984,1206.4000244140625,95.3111343383789,1.3066771030426025,113.9530029296875
2018-11-12,2726.219970703125,7053.10009765625,22269.880859375,33.36376190185547,1201.300048828125,95.93340301513672,1.2938451766967773,113.84600067138672
2018-11-13,2722.179931640625,7053.7998046875,21810.51953125,33.746368408203125,1199.199951171875,95.87452697753906,1.2857933044433594,113.69599914550781
2018-11-14,2701.580078125,7033.7998046875,21846.48046875,33.9504280090332,1207.9000244140625,95.93340301513672,1.3014055490493774,113.78900146484375
2018-11-15,2730.199951171875,7038.0,21803.619140625,34.70714569091797,1212.800048828125,95.89137268066406,1.2986170053482056,113.56400299072266
2018-11-16,2736.27001953125,7013.89990234375,21680.33984375,34.775169372558594,1220.800048828125,96.44631958007812,1.276650071144104,113.55500030517578
2018-11-19,2690.72998046875,7000.89990234375,21821.16015625,34.30754089355469,1223.0999755859375,96.71537780761719,1.2833181619644165,112.7300033569336
2018-11-20,2641.889892578125,6947.89990234375,21583.119140625,33.567813873291016,1219.0,96.7490234375,1.2859750986099243,112.44300079345703
2018-11-21,2649.929931640625,7050.2001953125,21507.5390625,34.1884880065918,1225.800048828125,96.71537780761719,1.2789195775985718,112.7030029296875
2018-11-22,,6960.2998046875,21646.55078125,,,,1.277726650238037,113.02100372314453
2018-11-23,2632.56005859375,6952.89990234375,,33.788883209228516,1221.0,96.8163070678711,1.287597894668579,112.97799682617188
2018-11-26,2673.449951171875,7036.0,21812.0,34.205509185791016,1220.199951171875,96.5976791381836,1.2812299728393555,112.91899871826172
2018-11-27,2682.169921875,7016.89990234375,21952.400390625,34.44357681274414,1211.199951171875,96.70697784423828,1.2812299728393555,113.50399780273438
2018-11-28,2743.7900390625,7004.5,22177.01953125,35.268314361572266,1221.4000244140625,96.23611450195312,1.2743724584579468,113.76699829101562
2018-11-29,2737.800048828125,7039.0,22262.599609375,34.962223052978516,1224.0999755859375,96.61447143554688,1.2824130058288574,113.55500030517578
2018-11-30,2760.169921875,6980.2001953125,22351.060546875,34.928218841552734,1220.199951171875,96.97608947753906,1.2784454822540283,113.41100311279297
2018-12-03,2790.3701171875,7062.39990234375,22574.759765625,35.63392639160156,1233.9000244140625,97.66464233398438,1.2753475904464722,113.76300048828125
2018-12-04,2700.06005859375,7022.7998046875,22036.05078125,34.877201080322266,1241.0999755859375,99.29967498779297,1.2725884914398193,113.58699798583984
2018-12-05,,6921.7998046875,21919.330078125,,,,1.2720541954040527,112.6989974975586
2018-12-06,2695.949951171875,6704.10009765625,21501.619140625,34.554100036621094,1238.0999755859375,99.61152648925781,1.2727665901184082,113.0510025024414
2018-12-07,2633.080078125,6778.10009765625,21678.6796875,33.90791320800781,1246.800048828125,99.79694366455078,1.2778573036193848,112.68900299072266
2018-12-10,2637.719970703125,6721.5,21219.5,33.55080795288086,1243.699951171875,100.20993041992188,1.2721028327941895,112.50199890136719
2018-12-11,2636.780029296875,6806.89990234375,21148.01953125,33.80589294433594,1241.9000244140625,100.19305419921875,1.2561235427856445,113.18099975585938
2018-12-12,2651.070068359375,6880.2001953125,21602.75,34.358551025390625,1244.4000244140625,99.74637603759766,1.2492972612380981,113.38400268554688
2018-12-13,2650.5400390625,6877.5,21816.189453125,34.35005569458008,1242.699951171875,99.51036834716797,1.2628655433654785,113.28500366210938
2018-12-14,2599.949951171875,6845.2001953125,21374.830078125,33.86540985107422,1237.0,99.85594940185547,1.2655024528503418,113.55999755859375
2018-12-17,2545.93994140625,6773.2001953125,21506.880859375,33.55080795288086,1247.4000244140625,100.43744659423828,1.2585581541061401,113.38999938964844
2018-12-18,2546.159912109375,6701.60009765625,21115.44921875,33.778648376464844,1249.199951171875,101.03898620605469,1.2615749835968018,112.8290023803711
2018-12-19,2506.9599609375,6765.89990234375,20987.919921875,33.217689514160156,1252.0999755859375,102.37378692626953,1.2655024528503418,112.52400207519531
2018-12-20,2467.419921875,6711.89990234375,20392.580078125,33.47658920288086,1263.5999755859375,102.00204467773438,1.262785792350769,112.41000366210938
